n_rows,n_cols,log_n_rows,log_n_cols,rows_cols_ratio,missing_ratio,duplicate_ratio,numeric_ratio,categorical_ratio,temporal_present,skewness_mean,skewness_std,kurtosis_mean,kurtosis_std,outlier_ratio_mean,target_skewness,class_imbalance,n_classes,corr_mean_abs,corr_max_abs,high_corr_pair_count,vif_max,is_stationary,adf_pvalue,trend_strength,seasonality_strength,dt_cv_score,dt_train_time,linear_cv_score,linear_train_time,dt_linear_gap,dt_depth_used,linear_coef_std,lm_1nn,lm_naive_bayes,lm_tiny_dt,lm_linear,lm_baseline,lm_best,lm_nonlinear_advantage,lm_spread,best_algorithm,task_type,openml_did,dataset_name,algo_scores
1975,26,7.588829878307813,2.3978952727983707,162.07735987255114,0.09104402981636024,0.0005810269954050318,0.3507128214561912,0.15699742256267393,0.0,0.959877669434247,0.6000205481193037,0.7499754722558194,1.389963772253085,0.12901835957838068,1.1194039555733992,0.14023612701515153,2.0,0.019809412674178573,0.631549793607902,0.0,5.0,0.0,0.24204501586252747,0.8879963339404319,0.05778804336762068,0.5641229943056809,1.0027874253681985,0.7090778671590596,0.7054403208386629,0.17866181209794157,3.0,1.5516094715859121,0.44800764932658155,0.37649500169295463,0.09414769155228418,0.23278856076575952,0.0,0.44800764932658155,0.17866181209794157,0.02172488164390245,xgboost,classification,-1,synthetic_29,"{""random_forest"": 0.8854, ""xgboost"": 0.4454, ""gradient_boosting"": 0.8535, ""logistic_regression"": 0.5968, ""lasso"": 0.5772, ""knn"": 0.9376, ""decision_tree"": 0.5105, ""svm"": 0.7813}"
527,30,6.269096283706261,3.1354942159291497,176.33059434597496,0.16296502274930247,0.004005742319233757,0.9263716592423692,0.21903695046149452,1.0,1.6345955399249874,0.45231828451830014,2.86146617117915,1.0528053218722264,0.10973842826329978,-1.6734800718776417,0.0,0.0,0.0301760419952819,0.470501231467001,4.0,5.0,-1.0,0.4792789285762873,0.5541678197480185,0.635828153838211,0.648057847016598,0.9456633594663635,0.7721395327974778,0.8731144511833899,0.3571525824078932,6.0,1.3174155510017522,0.46038604654489357,0.1992782865812556,0.30483919331112996,0.012634457930256816,0.0,0.46038604654489357,0.3571525824078932,0.16660906528128935,random_forest,regression,-1,synthetic_30,"{""random_forest"": 0.5257, ""xgboost"": 0.948, ""gradient_boosting"": 0.9361, ""logistic_regression"": 0.7577, ""lasso"": 0.5097, ""knn"": 0.7741, ""decision_tree"": 0.4397, ""svm"": 0.4169}"
7105,26,8.868694776580972,3.5553480614894135,298.14860526413884,0.005878889151301459,0.019775758492450765,0.7243320994928201,0.23908942610234574,0.0,1.585912189211263,0.6550093388321085,4.952799898044034,0.56770905721729,0.05387265444993472,-0.4646113925288149,0.23715831476612337,5.0,0.23290640351012426,0.8768386640090344,0.0,15.0,0.0,0.1315676851272598,0.6442424682138798,0.5658883363853506,0.9090646342995384,0.3675693866517815,0.5187716624619388,0.9716811431012232,-0.09385368919102904,6.0,1.7087701867391583,0.21818271670986047,0.19691114257921394,0.2687033608233731,0.2941401194663011,0.0,0.2941401194663011,-0.09385368919102904,0.07416932232095311,logistic_regression,classification,-1,synthetic_31,"{""random_forest"": 0.6449, ""xgboost"": 0.6831, ""gradient_boosting"": 0.5976, ""logistic_regression"": 0.7261, ""lasso"": 0.4899, ""knn"": 0.6151, ""decision_tree"": 0.9332, ""svm"": 0.542}"
5643,14,8.638348312972704,3.4965075614664802,81.42071843992834,0.08988676704274755,0.02939421855551935,0.9640083483960036,0.10101111283016771,1.0,0.7185014958324911,0.3793585899224238,2.633228945869297,0.7134641060800033,0.08002678879495434,1.1271613193801175,0.22849689935460288,2.0,0.3526927970561018,0.607994366093684,3.0,1.0,-1.0,0.5399058395022125,0.03076898934524236,0.21120663443539597,0.9440118411607227,0.2547119089739572,0.5155654562138233,0.06117986886911169,0.22538933163303382,2.0,0.2442198280200536,0.482939461645744,0.18087961131337413,0.15707215084099105,0.3534838678643011,0.0,0.482939461645744,0.22538933163303382,0.28016250525837144,xgboost,classification,-1,synthetic_32,"{""random_forest"": 0.679, ""xgboost"": 0.4229, ""gradient_boosting"": 0.4816, ""logistic_regression"": 0.9426, ""lasso"": 0.9308, ""knn"": 0.4027, ""decision_tree"": 0.9235, ""svm"": 0.7515}"
6738,10,8.815666824946216,3.1780538303479458,56.01135073681501,0.13452042364502526,0.022187510965228557,0.9076995780642536,0.07085991577895437,0.0,1.385251904452329,0.8381152896481102,4.667685316844139,1.3664960565792916,0.0745762146012641,0.4713889608048554,0.2041940696544119,2.0,0.4344524922393591,0.6937207251807924,3.0,5.0,0.0,0.11310981907657303,0.7159593345267629,0.11316736062598395,0.9134050086470769,1.2052129896670098,0.8704376781690324,0.8285704948747586,0.3943346356160177,6.0,1.1543704734234963,0.41453185911594426,0.1394294668967882,0.050239826713787496,0.053085861527710956,0.0,0.41453185911594426,0.3943346356160177,0.04778623357284154,random_forest,classification,-1,synthetic_33,"{""random_forest"": 0.575, ""xgboost"": 0.8765, ""gradient_boosting"": 0.9463, ""logistic_regression"": 0.8138, ""lasso"": 0.4498, ""knn"": 0.5588, ""decision_tree"": 0.46, ""svm"": 0.7578}"
4214,27,8.346404870435956,3.1780538303479458,169.04705665113244,0.07329230697427958,0.01980863458046277,0.7868270446829035,0.1554232405081383,1.0,0.8973872452450613,0.23754413087432746,1.2395107497760405,0.45453925452630295,0.010979388565266545,0.4137943735255116,0.3930283106494771,3.0,0.3341063992775081,0.727448338746634,0.0,15.0,1.0,0.3797857801792298,0.7770002846146428,0.0,0.7335868033112981,0.9635719364831646,0.41282103290321787,0.3478353493498948,0.31215269164462783,5.0,0.2979837119403894,0.4788832382181747,0.21064951890758385,0.19057118428629732,0.1742333259251732,0.0,0.4788832382181747,0.31215269164462783,0.07382089763939947,xgboost,classification,-1,synthetic_34,"{""random_forest"": 0.6169, ""xgboost"": 0.7022, ""gradient_boosting"": 0.8108, ""logistic_regression"": 0.7935, ""lasso"": 0.6867, ""knn"": 0.8523, ""decision_tree"": 0.637, ""svm"": 0.8932}"
6023,6,8.703506769479729,3.4011973816621555,465.5068799367747,0.10645204266780804,0.029046602663139888,0.36273843740845946,0.2870543143634518,1.0,0.7998104136083124,0.9767252386625789,3.939044093573962,1.0449620810322366,0.018483398125824908,1.4376631731223566,0.07712032563030238,5.0,0.3998905477120108,0.4273637393805527,0.0,50.0,1.0,0.5673122196289035,0.2309065053312274,0.0,0.9333170938569109,0.9722558369726502,0.8029962748875791,0.5547242767346992,-0.24297578395586886,6.0,1.2663027511880447,-0.09604788638643798,0.3805613368826628,0.03549728995722578,0.14064907489585377,0.0,0.14064907489585377,-0.24297578395586886,0.18048354604389935,logistic_regression,classification,-1,synthetic_35,"{""random_forest"": 0.8863, ""xgboost"": 0.5254, ""gradient_boosting"": 0.5166, ""logistic_regression"": 0.736, ""lasso"": 0.6261, ""knn"": 0.8619, ""decision_tree"": 0.895, ""svm"": 0.5944}"
4245,7,8.353732642263202,3.6375861597263857,435.93721607901574,0.09457839312663643,0.026767905092133046,0.42491217565944045,0.12490871441951841,1.0,0.46049233685573987,0.20618616451842642,2.8277647598958207,0.5137676952914296,0.09480232290306277,-1.7661815435657844,0.43302841738374687,3.0,0.07088719676355093,0.4894327752600865,4.0,5.0,1.0,0.675841245087376,0.3984452701015744,0.0,0.700605911559753,1.45178853428325,0.40791054588279124,0.34767912422947833,-0.11050355282041432,7.0,0.20821929876833267,0.1849206843282527,0.28973552685149645,0.1483806845196557,0.32381199030737673,0.0,0.32381199030737673,-0.11050355282041432,0.1735160751019227,logistic_regression,classification,-1,synthetic_36,"{""random_forest"": 0.4437, ""xgboost"": 0.4471, ""gradient_boosting"": 0.8918, ""logistic_regression"": 0.5055, ""lasso"": 0.5779, ""knn"": 0.5247, ""decision_tree"": 0.5952, ""svm"": 0.4382}"
2664,5,7.887959336599945,3.2188758248682006,338.04860804711313,0.1988278722442335,0.03309195949246893,0.6904483921590174,0.2922602040956985,1.0,0.9304112245674363,0.060142342600785215,2.373780895267459,1.9152505690107604,0.026295441353648946,0.760019563282663,0.0,0.0,0.10046684432952824,0.669721102286426,0.0,5.0,-1.0,0.8218064439010868,0.0011130117834684983,0.24403269285016632,0.6353838987589648,1.9626603849451647,0.6374432717531093,0.38870101744156815,0.11524783272661632,5.0,1.9483292572560311,0.37398226196125567,0.008010542370329788,0.23804617588620797,0.2371247966613691,0.0,0.37398226196125567,0.11524783272661632,0.22115406750217292,svm,regression,-1,synthetic_37,"{""random_forest"": 0.697, ""xgboost"": 0.8631, ""gradient_boosting"": 0.6865, ""logistic_regression"": 0.743, ""lasso"": 0.449, ""knn"": 0.8154, ""decision_tree"": 0.4702, ""svm"": 0.8543}"
3825,3,8.249575150000199,2.6390573296152584,414.3901930341194,0.05594070769429585,0.04711935095511166,0.9113356632066933,0.06470568454084384,1.0,1.572551913514189,0.5745873823177666,2.3994521730285117,0.7820855261163489,0.07517294987730146,-0.41128489028315585,0.0,0.0,0.2698663093799714,0.7332855364131187,1.0,1.0,1.0,0.8680566901074503,0.7253328601058591,0.0,0.8555136963381775,0.6163114868051012,0.4404596415256261,0.40895037697750986,0.3256224701363088,3.0,0.3075822993360622,0.3854696838705657,0.0894457737985245,0.08366936626904295,0.13666980075876833,0.0,0.3854696838705657,0.3256224701363088,0.28719686636837616,xgboost,regression,-1,synthetic_38,"{""random_forest"": 0.913, ""xgboost"": 0.7163, ""gradient_boosting"": 0.6636, ""logistic_regression"": 0.5726, ""lasso"": 0.7335, ""knn"": 0.4766, ""decision_tree"": 0.894, ""svm"": 0.8561}"
7145,27,8.874308038583354,2.8903717578961645,481.9264046786952,0.10990590717900339,0.048291108057661,0.6027485148310924,0.12472645323410383,1.0,1.0122837256804882,0.4395116886329101,-0.3660118944295365,1.2816526293804125,0.03240572737643994,0.47835181959131834,0.0,0.0,0.3251005461990767,0.4048971486587672,2.0,1.0,1.0,0.5644410906788825,0.17260421003267454,0.0,0.5952899077994652,0.9743571581675408,0.7771267721719315,0.6233027738935119,-0.045974841698610325,2.0,0.8606743550178424,-0.07823834655334794,0.06826590341999937,0.009034167432320444,0.027268923754197427,0.0,0.027268923754197427,-0.045974841698610325,0.02238894430112451,lasso,regression,-1,synthetic_39,"{""random_forest"": 0.546, ""xgboost"": 0.4978, ""gradient_boosting"": 0.7804, ""logistic_regression"": 0.7399, ""lasso"": 0.7483, ""knn"": 0.5259, ""decision_tree"": 0.528, ""svm"": 0.5214}"
4617,39,8.43771698991444,3.2188758248682006,482.27291498635196,0.049716051542988415,0.006690186813974436,0.5930064351367547,0.3161350943440593,0.0,1.1642964595599445,0.6809748272382445,0.13816908904806313,1.237896386015443,0.04852505923672106,1.33721346381907,0.10881966953308977,2.0,0.3146494030053681,0.4372108316649541,4.0,15.0,0.0,0.9595766443210334,0.4390686395337262,0.40480618393919027,0.5493812894048766,1.1004393830576489,0.6271886672799805,0.8459135119122198,-0.16099792347016437,6.0,0.9764822740435564,-0.14165457004482632,0.06001946587759371,0.289638263448406,0.07784900472830603,0.0,0.289638263448406,-0.16099792347016437,0.09740277806701798,logistic_regression,classification,-1,synthetic_40,"{""random_forest"": 0.6618, ""xgboost"": 0.6067, ""gradient_boosting"": 0.617, ""logistic_regression"": 0.6527, ""lasso"": 0.8318, ""knn"": 0.8906, ""decision_tree"": 0.9254, ""svm"": 0.8328}"
671,30,6.51025834052315,2.6390573296152584,252.77153069588107,0.07726978196966311,0.022506221620987983,0.4588752860557549,0.35575636645153774,0.0,0.9012393134595158,0.8824594404560998,-0.36583912056235546,1.9765505420002627,0.06649096311654273,-1.8086767184235781,0.0,0.0,0.019010924118727457,0.8148830076624685,0.0,1.0,0.0,0.07208433599867337,0.06413105498873274,0.8372869963540414,0.5054488138556994,1.9134377826159654,0.7687541797295034,0.3597188944170435,-0.04767448340158981,7.0,1.983176817740548,-0.03655013216027697,0.3882999830682681,0.2734096483254217,0.10122337312031382,0.0,0.2734096483254217,-0.04767448340158981,0.28269461690195785,lasso,regression,-1,synthetic_41,"{""random_forest"": 0.5952, ""xgboost"": 0.6267, ""gradient_boosting"": 0.7023, ""logistic_regression"": 0.8568, ""lasso"": 0.4378, ""knn"": 0.6334, ""decision_tree"": 0.4454, ""svm"": 0.6831}"
459,12,6.131226489483141,3.1780538303479458,71.36444951208529,0.09486722198124278,0.0056978317357158585,0.640210852084278,0.3681188724877631,1.0,1.0415362836684254,0.6164997268950835,-0.06016937815715018,0.08747125175993897,0.016621194326971057,0.39412630273746263,0.22187283784380318,2.0,0.04750584949615233,0.5594350940595049,3.0,1.0,1.0,0.38865279862984703,0.14731542131877134,0.0,0.623206088381348,1.857351890368668,0.7379911377931777,0.5010873602930876,0.41912065920498837,2.0,1.291621625310412,0.5340849335612038,0.11436271569566406,0.22536648873939572,0.048554567263762574,0.0,0.5340849335612038,0.41912065920498837,0.24478408169058516,gradient_boosting,classification,-1,synthetic_42,"{""random_forest"": 0.8656, ""xgboost"": 0.9054, ""gradient_boosting"": 0.5387, ""logistic_regression"": 0.8153, ""lasso"": 0.6533, ""knn"": 0.8631, ""decision_tree"": 0.8007, ""svm"": 0.827}"
697,29,6.548219102762372,3.5263605246161616,249.3131237318204,0.03013522154197548,0.017119181801677326,0.589391514506683,0.303274004430615,1.0,1.4868475721532186,0.611940505337331,-0.36441572464904226,0.30313874317534717,0.014063538096833493,0.30869113315020025,0.1711990842359113,3.0,0.438569220755702,0.5993223534557925,1.0,5.0,-1.0,0.558042325148967,0.7305769951791389,0.6551524590576688,0.8337704276808184,1.7640870515532925,0.538951048624434,0.20201432859509713,0.22492947014485726,3.0,1.3151206255560461,0.29591845647347603,0.12437157200302168,0.23985430564055565,0.043177485858585746,0.0,0.29591845647347603,0.22492947014485726,0.22270441517175274,random_forest,classification,-1,synthetic_43,"{""random_forest"": 0.7382, ""xgboost"": 0.7783, ""gradient_boosting"": 0.6064, ""logistic_regression"": 0.6963, ""lasso"": 0.6883, ""knn"": 0.8664, ""decision_tree"": 0.862, ""svm"": 0.858}"
7704,6,8.949624747754216,1.9459101490553132,363.81475971934117,0.1772391560930149,0.029652216709339208,0.5740679887244805,0.1650487363394495,1.0,1.3912362929936137,0.0032182636042786816,2.717536024759044,0.7109860208827148,0.11912959969156263,-1.6280374407074714,0.0,0.0,0.29410113347419525,0.6318712940214253,2.0,1.0,1.0,0.06485359448296835,0.5219854086853182,0.0,0.7526680645817856,1.12571358788818,0.7017438332982274,0.6797032578540986,-0.29117470859002736,3.0,1.204291288104962,-0.19550042056566092,0.009173124507216813,0.34871701816953654,0.05955522013297787,0.0,0.34871701816953654,-0.29117470859002736,0.09663240126875565,lasso,regression,-1,synthetic_44,"{""random_forest"": 0.4819, ""xgboost"": 0.7825, ""gradient_boosting"": 0.8103, ""logistic_regression"": 0.9401, ""lasso"": 0.5154, ""knn"": 0.8538, ""decision_tree"": 0.6862, ""svm"": 0.6054}"
2628,13,7.874358824729881,3.58351893845611,216.41154611409527,0.12723547294164655,0.0392825809040116,0.3828353336463711,0.1639619558785153,1.0,1.6796045712712344,0.383832951933044,2.4312336273631194,1.1755387217243964,0.0276714379700459,-0.5510582333908465,0.0,0.0,0.16725564437096607,0.3180757288871247,0.0,1.0,1.0,0.585810145971902,0.5278311829698363,0.0,0.8139517823840338,1.8599376765226117,0.7912909699256689,0.0655747423820479,-0.20209859413985765,4.0,0.8593136254778702,0.018549865881049545,0.34909210019384074,0.2574820899837164,0.23929011762549554,0.0,0.2574820899837164,-0.20209859413985765,0.25258007003754257,logistic_regression,regression,-1,synthetic_45,"{""random_forest"": 0.8415, ""xgboost"": 0.652, ""gradient_boosting"": 0.6656, ""logistic_regression"": 0.4734, ""lasso"": 0.4443, ""knn"": 0.8004, ""decision_tree"": 0.6731, ""svm"": 0.6403}"
5401,26,8.59452453435256,3.4965075614664802,27.780935080616057,0.05514397061911045,0.013780616933947271,0.8509886218211229,0.38993386111244477,1.0,0.7424141877799966,0.4288868788610386,4.068736617716128,0.5362780401910268,0.023457270660517192,1.4123584936146019,0.0,0.0,0.023250293220032747,0.7275926137375968,2.0,1.0,1.0,0.13924537111759516,0.4791786140476954,0.0,0.6849930211703179,0.7012132192550969,0.8499166728436363,0.03160516280773461,0.28360658292191737,4.0,1.9267888684271008,0.44045376935495295,0.22406727338473678,0.004690919251257963,0.15953441188149178,0.0,0.44045376935495295,0.28360658292191737,0.2810467386099275,xgboost,regression,-1,synthetic_46,"{""random_forest"": 0.6303, ""xgboost"": 0.5431, ""gradient_boosting"": 0.802, ""logistic_regression"": 0.9397, ""lasso"": 0.5411, ""knn"": 0.7598, ""decision_tree"": 0.509, ""svm"": 0.7109}"
4579,9,8.429454277108231,3.2188758248682006,284.9991662584372,0.1046781822748733,0.0057384435934608735,0.9020977853446044,0.2891257212833935,1.0,0.13533672380000317,0.7078350972297687,2.2612293040558766,0.1634506914935565,0.06874509622929846,-0.061214851479812094,0.13235694990562724,5.0,0.08288727008163788,0.9525317214301947,0.0,1.0,1.0,0.6690223373291083,0.4160660049005465,0.0,0.6852944937130288,1.3054371996303988,0.6727159347034528,0.07165037482306676,0.07114598935066901,7.0,1.612807234465679,0.39979706083419675,0.18369595103878322,0.1462964768546695,0.28800321586524524,0.0,0.39979706083419675,0.07114598935066901,0.015586973266280522,decision_tree,classification,-1,synthetic_47,"{""random_forest"": 0.6735, ""xgboost"": 0.5869, ""gradient_boosting"": 0.8797, ""logistic_regression"": 0.6997, ""lasso"": 0.8171, ""knn"": 0.8148, ""decision_tree"": 0.4099, ""svm"": 0.4694}"
881,37,6.782192056006791,2.1972245773362196,192.24700727926378,0.09033936384633655,0.01986906952426583,0.3653855803827069,0.1764288633003135,1.0,0.39121854608903006,0.18672329577304148,-0.4357833733944019,0.7133419482835295,0.1136222827184126,-0.8942332376664157,0.0,0.0,0.15617455094275678,0.7434455137939722,1.0,5.0,-1.0,0.157954822835348,0.6263092063519222,0.8864906905267876,0.8569676076972145,0.6403557373643781,0.8285896284993766,0.9070818222181087,0.2277034931157938,3.0,0.33770841335537227,0.580663972497148,0.20282044154617643,0.18854562928344998,0.3088049905239962,0.0,0.580663972497148,0.2277034931157938,0.1794337888107054,xgboost,regression,-1,synthetic_48,"{""random_forest"": 0.6, ""xgboost"": 0.8029, ""gradient_boosting"": 0.8512, ""logistic_regression"": 0.5722, ""lasso"": 0.8392, ""knn"": 0.9323, ""decision_tree"": 0.8713, ""svm"": 0.4647}"
5348,33,8.58466490653125,3.4011973816621555,346.5618888607642,0.018606097292005443,0.001468207955119616,0.8760709123550401,0.08390117907347255,1.0,0.7580542524381948,0.9734573899761731,1.0210430111666193,0.5929795625666305,0.1377311999434163,-1.5570062187241676,0.492849643566424,2.0,0.3797912050573159,0.9817652409904141,1.0,5.0,-1.0,0.8216368977104717,0.41333867745589253,0.5712041459285473,0.6610092193964487,0.9934827700280968,0.8141246262186093,0.341855966897164,0.2917842656684326,3.0,0.4886798815729323,0.35427436393610645,0.045177283364469425,0.3086747154066254,0.066381958118314,0.0,0.35427436393610645,0.2917842656684326,0.02615384034954935,random_forest,classification,-1,synthetic_49,"{""random_forest"": 0.6311, ""xgboost"": 0.8979, ""gradient_boosting"": 0.8068, ""logistic_regression"": 0.5052, ""lasso"": 0.7376, ""knn"": 0.6395, ""decision_tree"": 0.7175, ""svm"": 0.8059}"
1030,3,6.93828448401696,2.3978952727983707,45.60872708890798,0.01541560239029214,0.017019004633333747,0.9064705599759393,0.08621194751653274,1.0,0.7207556398606951,0.06850540662697957,3.5789317475533364,0.8166126855189022,0.11388730995912642,1.6144313773871803,0.0,0.0,0.11638157355064438,0.8571032609345663,3.0,15.0,1.0,0.6649849034759953,0.2342581718094027,0.0,0.9082377638176233,1.3447573006926097,0.68022031549022,0.11987957452134626,0.3449567048030327,7.0,0.9207165424038526,0.34133756478245014,0.345825443809068,0.22934884339208034,0.042537490502309844,0.0,0.34133756478245014,0.3449567048030327,0.16399446605633652,xgboost,regression,-1,synthetic_50,"{""random_forest"": 0.9372, ""xgboost"": 0.4609, ""gradient_boosting"": 0.6324, ""logistic_regression"": 0.4231, ""lasso"": 0.8069, ""knn"": 0.9049, ""decision_tree"": 0.554, ""svm"": 0.8721}"
1549,21,7.346010209913293,2.833213344056216,117.03715961282049,0.02404944530233513,0.00341704677661302,0.48432104862724,0.018449425734293534,1.0,1.1343415598387712,0.2838284470235203,3.947208848522193,0.14848174597677288,0.03395272415122289,0.9209845883605836,0.4277574092753451,2.0,0.2994041481917457,0.34449897716192557,3.0,50.0,1.0,0.8522638743911815,0.6010242149037659,0.0,0.7669497065483228,1.785681971297908,0.49266508976435724,0.08817947056892032,-0.06622541563048176,6.0,1.676304367103849,0.20750330419293914,0.11411613534292658,0.19571468239026427,0.24853779890141184,0.0,0.24853779890141184,-0.06622541563048176,0.12875477801890706,lasso,classification,-1,synthetic_51,"{""random_forest"": 0.834, ""xgboost"": 0.7153, ""gradient_boosting"": 0.7624, ""logistic_regression"": 0.5388, ""lasso"": 0.5211, ""knn"": 0.6686, ""decision_tree"": 0.8057, ""svm"": 0.6889}"
4677,21,8.450625947144124,3.367295829986474,90.7640909199134,0.034116382311418,0.047405416008572114,0.6116722785993517,0.31552090556214385,1.0,1.2792111223553637,0.6764263623383923,-0.2098393691677689,0.46836889363097134,0.11801255027316554,1.8830648258991318,0.307297558421745,3.0,0.13133782129932586,0.4873824476782175,2.0,5.0,1.0,0.7435939161765598,0.45563945354568247,0.0,0.785346814119349,0.15115511010620913,0.5271957904209235,0.3682345622730873,-0.2738834579634651,5.0,1.2081433541424385,-0.13441627799144018,0.36295206588513884,0.27085787950555473,0.17217096412839608,0.0,0.27085787950555473,-0.2738834579634651,0.0716569981205783,logistic_regression,classification,-1,synthetic_52,"{""random_forest"": 0.6478, ""xgboost"": 0.6601, ""gradient_boosting"": 0.7424, ""logistic_regression"": 0.6584, ""lasso"": 0.6461, ""knn"": 0.6609, ""decision_tree"": 0.725, ""svm"": 0.6954}"
1259,11,7.138866999945524,3.295836866004329,52.67545572992803,0.12341330322356026,0.005691919673830071,0.5416561999611844,0.20296477548712355,1.0,1.7484450493703516,0.49354658034011867,3.2135525961899853,1.9856336779981407,0.019723367984697242,-0.9010738979219219,0.0,0.0,0.1972880377988232,0.5910614431917935,3.0,1.0,-1.0,0.8822585560948476,0.6038487042682571,0.30497458440487646,0.6161779643860261,1.3524696273032701,0.548363820552045,0.7212449375205479,0.38330879812040347,5.0,1.642396565100453,0.6128114251095058,0.0006260420765891617,0.20021702517925527,0.3210342718319252,0.0,0.6128114251095058,0.38330879812040347,0.1909204110550221,xgboost,regression,-1,synthetic_53,"{""random_forest"": 0.5417, ""xgboost"": 0.4327, ""gradient_boosting"": 0.7321, ""logistic_regression"": 0.7776, ""lasso"": 0.463, ""knn"": 0.6111, ""decision_tree"": 0.6509, ""svm"": 0.603}"
5303,15,8.576216531865699,2.5649493574615367,256.05526888137354,0.027774265279303403,0.005786880333935269,0.40802509569815554,0.06873939253083781,0.0,1.2757541853272678,0.7409812502745785,2.1799491375585123,1.658035465090982,0.14868948401004498,1.280050516477424,0.23190787833989412,5.0,0.3474411868379796,0.6674199626116311,2.0,1.0,0.0,0.486000493797603,0.5194798980610957,0.6748656879928197,0.5196825825390263,0.2547765572962538,0.6793211982252128,0.34973567964093166,-0.20317999961184555,2.0,0.13476910957104504,0.02839928513682384,0.15495703426746374,0.3108136725260412,0.16507013043335866,0.0,0.3108136725260412,-0.20317999961184555,0.25555237106218426,logistic_regression,classification,-1,synthetic_54,"{""random_forest"": 0.4427, ""xgboost"": 0.6984, ""gradient_boosting"": 0.874, ""logistic_regression"": 0.7247, ""lasso"": 0.5245, ""knn"": 0.6113, ""decision_tree"": 0.6476, ""svm"": 0.7186}"
7342,30,8.90150275745161,3.6888794541139363,326.41284994685003,0.008955690100933644,0.03809534100662077,0.9626511037954824,0.13590753086044716,1.0,1.0344787634286639,0.3789102780588144,-0.9597376581756403,0.7717490057902319,0.11875803888920197,0.3839553687339272,0.21702759054693244,2.0,0.050629957307579465,0.8845262478887117,1.0,5.0,-1.0,0.8417233617446761,0.5221993669065265,0.6350272763794421,0.7518598001770729,0.21946577854205465,0.483679866569314,0.9723050039316252,0.30748082060209053,7.0,0.055073439738930974,0.6491912545517791,0.20218204716417998,0.13109351045704246,0.27536200739685474,0.0,0.6491912545517791,0.30748082060209053,0.2892052221353107,xgboost,classification,-1,synthetic_55,"{""random_forest"": 0.4214, ""xgboost"": 0.417, ""gradient_boosting"": 0.6134, ""logistic_regression"": 0.488, ""lasso"": 0.4128, ""knn"": 0.8159, ""decision_tree"": 0.6522, ""svm"": 0.5591}"
6413,19,8.7662383802531,3.5553480614894135,176.78968108470778,0.10828152146951704,0.007707252158924355,0.6875980397506078,0.21668192496400163,1.0,1.52380362520974,0.8336499619375856,1.6426481018745442,0.6046664987029875,0.03890023459756417,-1.2215046531805123,0.0,0.0,0.02882379109951244,0.5362891053959522,3.0,5.0,-1.0,0.2350372148038251,0.7476196594680692,0.39971494184917644,0.745172445895334,0.3388316803807804,0.6914922130823012,0.999716666114355,0.4200665464131846,6.0,1.2524686428421277,0.7749072415666884,0.19555913271698055,0.21240706955192548,0.3979431892237286,0.0,0.7749072415666884,0.4200665464131846,0.12053364019629727,random_forest,regression,-1,synthetic_56,"{""random_forest"": 0.8842, ""xgboost"": 0.7429, ""gradient_boosting"": 0.7132, ""logistic_regression"": 0.7414, ""lasso"": 0.5107, ""knn"": 0.6173, ""decision_tree"": 0.4217, ""svm"": 0.6616}"
6307,30,8.74957394808293,2.0794415416798357,399.16322464920864,0.055153513650271394,0.043854529050909447,0.9608294656777785,0.05951838776204626,1.0,0.925351210130787,0.9809873781626851,1.9004446158388797,1.7270950450290903,0.08830972831969798,-0.49868036832159257,0.31960426326814634,2.0,0.1428917777629351,0.4402239328494002,2.0,1.0,-1.0,0.5112754622007512,0.44309293200106376,0.412619782112332,0.759775563154909,1.7324985197928588,0.8903696717917147,0.41350836648807876,0.13441966716613057,4.0,1.204233970709559,0.15436228665692384,0.23656270376899524,0.2610510135194542,0.015192625315941389,0.0,0.2610510135194542,0.13441966716613057,0.24197680269788308,gradient_boosting,classification,-1,synthetic_57,"{""random_forest"": 0.5103, ""xgboost"": 0.4601, ""gradient_boosting"": 0.8697, ""logistic_regression"": 0.6415, ""lasso"": 0.8658, ""knn"": 0.8912, ""decision_tree"": 0.4344, ""svm"": 0.8859}"
7761,14,8.956995311928852,1.6094379124341003,173.36958785796415,0.14661023797199868,0.026428905486109856,0.8553758100137434,0.3962184131080534,0.0,0.40130203480752247,0.9946486415599979,-0.461127074303356,0.004635095809627732,0.006624290426674689,-0.6328703810529532,0.0,0.0,0.3164531653392171,0.34763038321261625,4.0,15.0,0.0,0.7534279222569691,0.6920305038968769,0.6863367552247578,0.7963432320515247,1.5345707062632166,0.8229607198388661,0.6174680730950839,0.058655244295537756,2.0,1.446298972929259,0.5423453554948228,0.11213378431660836,0.22556459699236175,0.37170295920289176,0.0,0.5423453554948228,0.058655244295537756,0.20622190924087128,decision_tree,regression,-1,synthetic_58,"{""random_forest"": 0.4363, ""xgboost"": 0.5919, ""gradient_boosting"": 0.461, ""logistic_regression"": 0.8445, ""lasso"": 0.9212, ""knn"": 0.4398, ""decision_tree"": 0.9253, ""svm"": 0.6874}"
